,Difference,Network,Salinity
10786,0,n1,0.81375
10787,0,n1,0.81375
10788,0,n1,0.81375
10789,0,n1,0.81375
10790,-0.636942675,n1,0.81375
10791,0,n1,0.81375
10792,0,n1,0.81375
10793,-0.127388535,n1,0.81375
10794,-1.01910828,n1,0.81375
10795,-0.382165605,n1,0.81375
10796,0,n1,0.81375
10797,0,n1,0.81375
10798,0,n1,0.81375
10799,0,n1,0.81375
10800,-0.127388535,n1,0.81375
10801,3.949044586,n1,0.81375
10802,3.949044586,n1,0.81375
10803,3.821656051,n1,0.81375
10804,3.439490446,n1,0.81375
10805,3.949044586,n1,0.81375
10806,3.949044586,n1,0.81375
10807,3.949044586,n1,0.81375
10808,3.566878981,n1,0.81375
10809,3.949044586,n1,0.81375
10810,3.439490446,n1,0.81375
10811,3.949044586,n1,0.81375
10812,3.949044586,n1,0.81375
10813,3.949044586,n1,0.81375
10814,3.949044586,n1,0.81375
10815,3.949044586,n1,0.81375
10816,2.802547771,n1,0.81375
10817,3.566878981,n1,0.81375
10818,3.949044586,n1,0.81375
10819,3.821656051,n1,0.81375
10820,3.566878981,n1,0.81375
10821,3.439490446,n1,0.81375
10822,3.949044586,n1,0.81375
10823,3.694267516,n1,0.81375
10824,3.949044586,n1,0.81375
10825,3.949044586,n1,0.81375
10826,3.949044586,n1,0.81375
10827,3.821656051,n1,0.81375
10828,3.949044586,n1,0.81375
10829,3.821656051,n1,0.81375
10830,3.821656051,n1,0.81375
10831,3.949044586,n1,0.81375
10832,3.694267516,n1,0.81375
10833,3.949044586,n1,0.81375
10834,3.439490446,n1,0.81375
10835,3.821656051,n1,0.81375
10836,3.821656051,n1,0.81375
10837,3.694267516,n1,0.81375
10838,3.949044586,n1,0.81375
10839,3.821656051,n1,0.81375
10840,3.949044586,n1,0.81375
10841,3.057324841,n1,0.81375
10842,3.821656051,n1,0.81375
10843,3.949044586,n1,0.81375
10844,3.566878981,n1,0.81375
10845,3.949044586,n1,0.81375
10846,3.949044586,n1,0.81375
10847,3.694267516,n1,0.81375
10848,3.312101911,n1,0.81375
10849,3.566878981,n1,0.81375
10850,3.821656051,n1,0.81375
10851,3.566878981,n1,0.81375
10852,3.821656051,n1,0.81375
10853,3.949044586,n1,0.81375
10854,3.949044586,n1,0.81375
10855,3.949044586,n1,0.81375
10856,3.821656051,n1,0.81375
10857,3.694267516,n1,0.81375
10858,3.439490446,n1,0.81375
10859,3.821656051,n1,0.81375
10860,0.127388535,n1,0.81375
10861,0.76433121,n1,0.81375
10862,3.949044586,n1,0.81375
10863,3.694267516,n1,0.81375
10864,3.694267516,n1,0.81375
10865,3.949044586,n1,0.81375
10866,3.821656051,n1,0.81375
10867,3.949044586,n1,0.81375
10868,3.057324841,n1,0.81375
10869,3.821656051,n1,0.81375
10870,3.694267516,n1,0.81375
10871,3.566878981,n1,0.81375
10872,3.821656051,n1,0.81375
10873,3.821656051,n1,0.81375
10874,3.949044586,n1,0.81375
10875,3.821656051,n1,0.81375
10876,3.949044586,n1,0.81375
10877,3.949044586,n1,0.81375
10878,3.949044586,n1,0.81375
10879,3.949044586,n1,0.81375
10880,3.312101911,n1,0.81375
10881,3.949044586,n1,0.81375
10882,3.949044586,n1,0.81375
10883,3.821656051,n1,0.81375
10884,2.929936306,n1,0.81375
10885,3.566878981,n1,0.81375
10886,3.949044586,n1,0.81375
10887,3.949044586,n1,0.81375
10888,3.949044586,n1,0.81375
10889,3.949044586,n1,0.81375
10890,3.821656051,n1,0.81375
10891,0.382165605,n1,0.81375
10892,0.382165605,n1,0.81375
10893,0.25477707,n1,0.81375
10894,-0.127388535,n1,0.81375
10895,0.382165605,n1,0.81375
10896,0.382165605,n1,0.81375
10897,0.382165605,n1,0.81375
10898,0,n1,0.81375
10899,0.382165605,n1,0.81375
10900,-0.127388535,n1,0.81375
10901,0.382165605,n1,0.81375
10902,0.382165605,n1,0.81375
10903,0.382165605,n1,0.81375
10904,0.382165605,n1,0.81375
10905,0.382165605,n1,0.81375
10906,-0.76433121,n1,0.81375
10907,0,n1,0.81375
10908,0.382165605,n1,0.81375
10909,0.25477707,n1,0.81375
10910,0,n1,0.81375
10911,-0.127388535,n1,0.81375
10912,0.382165605,n1,0.81375
10913,0.127388535,n1,0.81375
10914,0.382165605,n1,0.81375
10915,0.382165605,n1,0.81375
10916,0.382165605,n1,0.81375
10917,0.25477707,n1,0.81375
10918,0.382165605,n1,0.81375
10919,0.25477707,n1,0.81375
10920,0.25477707,n1,0.81375
10921,0.382165605,n1,0.81375
10922,0.127388535,n1,0.81375
10923,0.382165605,n1,0.81375
10924,-0.127388535,n1,0.81375
10925,0.25477707,n1,0.81375
10926,0.25477707,n1,0.81375
10927,0.127388535,n1,0.81375
10928,0.382165605,n1,0.81375
10929,0.25477707,n1,0.81375
10930,0.382165605,n1,0.81375
10931,-0.50955414,n1,0.81375
10932,0.25477707,n1,0.81375
10933,0.382165605,n1,0.81375
10934,0,n1,0.81375
10935,0.382165605,n1,0.81375
10936,0.382165605,n1,0.81375
10937,0.127388535,n1,0.81375
10938,-0.25477707,n1,0.81375
10939,0,n1,0.81375
10940,0.25477707,n1,0.81375
10941,0,n1,0.81375
10942,0.25477707,n1,0.81375
10943,0.382165605,n1,0.81375
10944,0.382165605,n1,0.81375
10945,0.382165605,n1,0.81375
10946,0.25477707,n1,0.81375
10947,0.127388535,n1,0.81375
10948,-0.127388535,n1,0.81375
10949,0.25477707,n1,0.81375
10950,-3.439490446,n1,0.81375
10951,-2.802547771,n1,0.81375
10952,0.382165605,n1,0.81375
10953,0.127388535,n1,0.81375
10954,0.127388535,n1,0.81375
10955,0.382165605,n1,0.81375
10956,0.25477707,n1,0.81375
10957,0.382165605,n1,0.81375
10958,-0.50955414,n1,0.81375
10959,0.25477707,n1,0.81375
10960,0.127388535,n1,0.81375
10961,0,n1,0.81375
10962,0.25477707,n1,0.81375
10963,0.25477707,n1,0.81375
10964,0.382165605,n1,0.81375
10965,0.25477707,n1,0.81375
10966,0.382165605,n1,0.81375
10967,0.382165605,n1,0.81375
10968,0.382165605,n1,0.81375
10969,0.382165605,n1,0.81375
10970,-0.25477707,n1,0.81375
10971,0.382165605,n1,0.81375
10972,0.382165605,n1,0.81375
10973,0.25477707,n1,0.81375
10974,-0.636942675,n1,0.81375
10975,0,n1,0.81375
10976,0.382165605,n1,0.81375
10977,0.382165605,n1,0.81375
10978,0.382165605,n1,0.81375
10979,0.382165605,n1,0.81375
10980,0.25477707,n1,0.81375
10981,2.165605096,n1,0.81375
10982,2.165605096,n1,0.81375
10983,2.038216561,n1,0.81375
10984,1.656050956,n1,0.81375
10985,2.165605096,n1,0.81375
10986,2.165605096,n1,0.81375
10987,2.165605096,n1,0.81375
10988,1.783439491,n1,0.81375
10989,2.165605096,n1,0.81375
10990,1.656050956,n1,0.81375
10991,2.165605096,n1,0.81375
10992,2.165605096,n1,0.81375
10993,2.165605096,n1,0.81375
10994,2.165605096,n1,0.81375
10995,2.165605096,n1,0.81375
10996,1.019108281,n1,0.81375
10997,1.783439491,n1,0.81375
10998,2.165605096,n1,0.81375
10999,2.038216561,n1,0.81375
11000,1.783439491,n1,0.81375
11001,1.656050956,n1,0.81375
11002,2.165605096,n1,0.81375
11003,1.910828026,n1,0.81375
11004,2.165605096,n1,0.81375
11005,2.165605096,n1,0.81375
11006,2.165605096,n1,0.81375
11007,2.038216561,n1,0.81375
11008,2.165605096,n1,0.81375
11009,2.038216561,n1,0.81375
11010,2.038216561,n1,0.81375
11011,2.165605096,n1,0.81375
11012,1.910828026,n1,0.81375
11013,2.165605096,n1,0.81375
11014,1.656050956,n1,0.81375
11015,2.038216561,n1,0.81375
11016,2.038216561,n1,0.81375
11017,1.910828026,n1,0.81375
11018,2.165605096,n1,0.81375
11019,2.038216561,n1,0.81375
11020,2.165605096,n1,0.81375
11021,1.273885351,n1,0.81375
11022,2.038216561,n1,0.81375
11023,2.165605096,n1,0.81375
11024,1.783439491,n1,0.81375
11025,2.165605096,n1,0.81375
11026,2.165605096,n1,0.81375
11027,1.910828026,n1,0.81375
11028,1.528662421,n1,0.81375
11029,1.783439491,n1,0.81375
11030,2.038216561,n1,0.81375
11031,1.783439491,n1,0.81375
11032,2.038216561,n1,0.81375
11033,2.165605096,n1,0.81375
11034,2.165605096,n1,0.81375
11035,2.165605096,n1,0.81375
11036,2.038216561,n1,0.81375
11037,1.910828026,n1,0.81375
11038,1.656050956,n1,0.81375
11039,2.038216561,n1,0.81375
11040,-1.656050955,n1,0.81375
11041,-1.01910828,n1,0.81375
11042,2.165605096,n1,0.81375
11043,1.910828026,n1,0.81375
11044,1.910828026,n1,0.81375
11045,2.165605096,n1,0.81375
11046,2.038216561,n1,0.81375
11047,2.165605096,n1,0.81375
11048,1.273885351,n1,0.81375
11049,2.038216561,n1,0.81375
11050,1.910828026,n1,0.81375
11051,1.783439491,n1,0.81375
11052,2.038216561,n1,0.81375
11053,2.038216561,n1,0.81375
11054,2.165605096,n1,0.81375
11055,2.038216561,n1,0.81375
11056,2.165605096,n1,0.81375
11057,2.165605096,n1,0.81375
11058,2.165605096,n1,0.81375
11059,2.165605096,n1,0.81375
11060,1.528662421,n1,0.81375
11061,2.165605096,n1,0.81375
11062,2.165605096,n1,0.81375
11063,2.038216561,n1,0.81375
11064,1.146496816,n1,0.81375
11065,1.783439491,n1,0.81375
11066,2.165605096,n1,0.81375
11067,2.165605096,n1,0.81375
11068,2.165605096,n1,0.81375
11069,2.165605096,n1,0.81375
11070,2.038216561,n1,0.81375
11071,5.350318471,n1,0.81375
11072,5.350318471,n1,0.81375
11073,5.222929936,n1,0.81375
11074,4.840764331,n1,0.81375
11075,5.350318471,n1,0.81375
11076,5.350318471,n1,0.81375
11077,5.350318471,n1,0.81375
11078,4.968152866,n1,0.81375
11079,5.350318471,n1,0.81375
11080,4.840764331,n1,0.81375
11081,5.350318471,n1,0.81375
11082,5.350318471,n1,0.81375
11083,5.350318471,n1,0.81375
11084,5.350318471,n1,0.81375
11085,5.350318471,n1,0.81375
11086,4.203821656,n1,0.81375
11087,4.968152866,n1,0.81375
11088,5.350318471,n1,0.81375
11089,5.222929936,n1,0.81375
11090,4.968152866,n1,0.81375
11091,4.840764331,n1,0.81375
11092,5.350318471,n1,0.81375
11093,5.095541401,n1,0.81375
11094,5.350318471,n1,0.81375
11095,5.350318471,n1,0.81375
11096,5.350318471,n1,0.81375
11097,5.222929936,n1,0.81375
11098,5.350318471,n1,0.81375
11099,5.222929936,n1,0.81375
11100,5.222929936,n1,0.81375
11101,5.350318471,n1,0.81375
11102,5.095541401,n1,0.81375
11103,5.350318471,n1,0.81375
11104,4.840764331,n1,0.81375
11105,5.222929936,n1,0.81375
11106,5.222929936,n1,0.81375
11107,5.095541401,n1,0.81375
11108,5.350318471,n1,0.81375
11109,5.222929936,n1,0.81375
11110,5.350318471,n1,0.81375
11111,4.458598726,n1,0.81375
11112,5.222929936,n1,0.81375
11113,5.350318471,n1,0.81375
11114,4.968152866,n1,0.81375
11115,5.350318471,n1,0.81375
11116,5.350318471,n1,0.81375
11117,5.095541401,n1,0.81375
11118,4.713375796,n1,0.81375
11119,4.968152866,n1,0.81375
11120,5.222929936,n1,0.81375
11121,4.968152866,n1,0.81375
11122,5.222929936,n1,0.81375
11123,5.350318471,n1,0.81375
11124,5.350318471,n1,0.81375
11125,5.350318471,n1,0.81375
11126,5.222929936,n1,0.81375
11127,5.095541401,n1,0.81375
11128,4.840764331,n1,0.81375
11129,5.222929936,n1,0.81375
11130,1.52866242,n1,0.81375
11131,2.165605095,n1,0.81375
11132,5.350318471,n1,0.81375
11133,5.095541401,n1,0.81375
11134,5.095541401,n1,0.81375
11135,5.350318471,n1,0.81375
11136,5.222929936,n1,0.81375
11137,5.350318471,n1,0.81375
11138,4.458598726,n1,0.81375
11139,5.222929936,n1,0.81375
11140,5.095541401,n1,0.81375
11141,4.968152866,n1,0.81375
11142,5.222929936,n1,0.81375
11143,5.222929936,n1,0.81375
11144,5.350318471,n1,0.81375
11145,5.222929936,n1,0.81375
11146,5.350318471,n1,0.81375
11147,5.350318471,n1,0.81375
11148,5.350318471,n1,0.81375
11149,5.350318471,n1,0.81375
11150,4.713375796,n1,0.81375
11151,5.350318471,n1,0.81375
11152,5.350318471,n1,0.81375
11153,5.222929936,n1,0.81375
11154,4.331210191,n1,0.81375
11155,4.968152866,n1,0.81375
11156,5.350318471,n1,0.81375
11157,5.350318471,n1,0.81375
11158,5.350318471,n1,0.81375
11159,5.350318471,n1,0.81375
11160,5.222929936,n1,0.81375
11161,1.52866242,n1,0.81375
11162,1.52866242,n1,0.81375
11163,1.401273885,n1,0.81375
11164,1.01910828,n1,0.81375
11165,1.52866242,n1,0.81375
11166,1.52866242,n1,0.81375
11167,1.52866242,n1,0.81375
11168,1.146496815,n1,0.81375
11169,1.52866242,n1,0.81375
11170,1.01910828,n1,0.81375
11171,1.52866242,n1,0.81375
11172,1.52866242,n1,0.81375
11173,1.52866242,n1,0.81375
11174,1.52866242,n1,0.81375
11175,1.52866242,n1,0.81375
11176,0.382165605,n1,0.81375
11177,1.146496815,n1,0.81375
11178,1.52866242,n1,0.81375
11179,1.401273885,n1,0.81375
11180,1.146496815,n1,0.81375
11181,1.01910828,n1,0.81375
11182,1.52866242,n1,0.81375
11183,1.27388535,n1,0.81375
11184,1.52866242,n1,0.81375
11185,1.52866242,n1,0.81375
11186,1.52866242,n1,0.81375
11187,1.401273885,n1,0.81375
11188,1.52866242,n1,0.81375
11189,1.401273885,n1,0.81375
11190,1.401273885,n1,0.81375
11191,1.52866242,n1,0.81375
11192,1.27388535,n1,0.81375
11193,1.52866242,n1,0.81375
11194,1.01910828,n1,0.81375
11195,1.401273885,n1,0.81375
11196,1.401273885,n1,0.81375
11197,1.27388535,n1,0.81375
11198,1.52866242,n1,0.81375
11199,1.401273885,n1,0.81375
11200,1.52866242,n1,0.81375
11201,0.636942675,n1,0.81375
11202,1.401273885,n1,0.81375
11203,1.52866242,n1,0.81375
11204,1.146496815,n1,0.81375
11205,1.52866242,n1,0.81375
11206,1.52866242,n1,0.81375
11207,1.27388535,n1,0.81375
11208,0.891719745,n1,0.81375
11209,1.146496815,n1,0.81375
11210,1.401273885,n1,0.81375
11211,1.146496815,n1,0.81375
11212,1.401273885,n1,0.81375
11213,1.52866242,n1,0.81375
11214,1.52866242,n1,0.81375
11215,1.52866242,n1,0.81375
11216,1.401273885,n1,0.81375
11217,1.27388535,n1,0.81375
11218,1.01910828,n1,0.81375
11219,1.401273885,n1,0.81375
11220,-2.292993631,n1,0.81375
11221,-1.656050956,n1,0.81375
11222,1.52866242,n1,0.81375
11223,1.27388535,n1,0.81375
11224,1.27388535,n1,0.81375
11225,1.52866242,n1,0.81375
11226,1.401273885,n1,0.81375
11227,1.52866242,n1,0.81375
11228,0.636942675,n1,0.81375
11229,1.401273885,n1,0.81375
11230,1.27388535,n1,0.81375
11231,1.146496815,n1,0.81375
11232,1.401273885,n1,0.81375
11233,1.401273885,n1,0.81375
11234,1.52866242,n1,0.81375
11235,1.401273885,n1,0.81375
11236,1.52866242,n1,0.81375
11237,1.52866242,n1,0.81375
11238,1.52866242,n1,0.81375
11239,1.52866242,n1,0.81375
11240,0.891719745,n1,0.81375
11241,1.52866242,n1,0.81375
11242,1.52866242,n1,0.81375
11243,1.401273885,n1,0.81375
11244,0.50955414,n1,0.81375
11245,1.146496815,n1,0.81375
11246,1.52866242,n1,0.81375
11247,1.52866242,n1,0.81375
11248,1.52866242,n1,0.81375
11249,1.52866242,n1,0.81375
11250,1.401273885,n1,0.81375
11251,2.165605096,n1,0.81375
11252,2.165605096,n1,0.81375
11253,2.038216561,n1,0.81375
11254,1.656050956,n1,0.81375
11255,2.165605096,n1,0.81375
11256,2.165605096,n1,0.81375
11257,2.165605096,n1,0.81375
11258,1.783439491,n1,0.81375
11259,2.165605096,n1,0.81375
11260,1.656050956,n1,0.81375
11261,2.165605096,n1,0.81375
11262,2.165605096,n1,0.81375
11263,2.165605096,n1,0.81375
11264,2.165605096,n1,0.81375
11265,2.165605096,n1,0.81375
11266,1.019108281,n1,0.81375
11267,1.783439491,n1,0.81375
11268,2.165605096,n1,0.81375
11269,2.038216561,n1,0.81375
11270,1.783439491,n1,0.81375
11271,1.656050956,n1,0.81375
11272,2.165605096,n1,0.81375
11273,1.910828026,n1,0.81375
11274,2.165605096,n1,0.81375
11275,2.165605096,n1,0.81375
11276,2.165605096,n1,0.81375
11277,2.038216561,n1,0.81375
11278,2.165605096,n1,0.81375
11279,2.038216561,n1,0.81375
11280,2.038216561,n1,0.81375
11281,2.165605096,n1,0.81375
11282,1.910828026,n1,0.81375
11283,2.165605096,n1,0.81375
11284,1.656050956,n1,0.81375
11285,2.038216561,n1,0.81375
11286,2.038216561,n1,0.81375
11287,1.910828026,n1,0.81375
11288,2.165605096,n1,0.81375
11289,2.038216561,n1,0.81375
11290,2.165605096,n1,0.81375
11291,1.273885351,n1,0.81375
11292,2.038216561,n1,0.81375
11293,2.165605096,n1,0.81375
11294,1.783439491,n1,0.81375
11295,2.165605096,n1,0.81375
11296,2.165605096,n1,0.81375
11297,1.910828026,n1,0.81375
11298,1.528662421,n1,0.81375
11299,1.783439491,n1,0.81375
11300,2.038216561,n1,0.81375
11301,1.783439491,n1,0.81375
11302,2.038216561,n1,0.81375
11303,2.165605096,n1,0.81375
11304,2.165605096,n1,0.81375
11305,2.165605096,n1,0.81375
11306,2.038216561,n1,0.81375
11307,1.910828026,n1,0.81375
11308,1.656050956,n1,0.81375
11309,2.038216561,n1,0.81375
11310,-1.656050955,n1,0.81375
11311,-1.01910828,n1,0.81375
11312,2.165605096,n1,0.81375
11313,1.910828026,n1,0.81375
11314,1.910828026,n1,0.81375
11315,2.165605096,n1,0.81375
11316,2.038216561,n1,0.81375
11317,2.165605096,n1,0.81375
11318,1.273885351,n1,0.81375
11319,2.038216561,n1,0.81375
11320,1.910828026,n1,0.81375
11321,1.783439491,n1,0.81375
11322,2.038216561,n1,0.81375
11323,2.038216561,n1,0.81375
11324,2.165605096,n1,0.81375
11325,2.038216561,n1,0.81375
11326,2.165605096,n1,0.81375
11327,2.165605096,n1,0.81375
11328,2.165605096,n1,0.81375
11329,2.165605096,n1,0.81375
11330,1.528662421,n1,0.81375
11331,2.165605096,n1,0.81375
11332,2.165605096,n1,0.81375
11333,2.038216561,n1,0.81375
11334,1.146496816,n1,0.81375
11335,1.783439491,n1,0.81375
11336,2.165605096,n1,0.81375
11337,2.165605096,n1,0.81375
11338,2.165605096,n1,0.81375
11339,2.165605096,n1,0.81375
11340,2.038216561,n1,0.81375
11341,0,n1,0.81375
11342,0,n1,0.81375
11343,-0.127388535,n1,0.81375
11344,-0.50955414,n1,0.81375
11345,0,n1,0.81375
11346,0,n1,0.81375
11347,0,n1,0.81375
11348,-0.382165605,n1,0.81375
11349,0,n1,0.81375
11350,-0.50955414,n1,0.81375
11351,0,n1,0.81375
11352,0,n1,0.81375
11353,0,n1,0.81375
11354,0,n1,0.81375
11355,0,n1,0.81375
11356,-1.146496815,n1,0.81375
11357,-0.382165605,n1,0.81375
11358,0,n1,0.81375
11359,-0.127388535,n1,0.81375
11360,-0.382165605,n1,0.81375
11361,-0.50955414,n1,0.81375
11362,0,n1,0.81375
11363,-0.25477707,n1,0.81375
11364,0,n1,0.81375
11365,0,n1,0.81375
11366,0,n1,0.81375
11367,-0.127388535,n1,0.81375
11368,0,n1,0.81375
11369,-0.127388535,n1,0.81375
11370,-0.127388535,n1,0.81375
11371,0,n1,0.81375
11372,-0.25477707,n1,0.81375
11373,0,n1,0.81375
11374,-0.50955414,n1,0.81375
11375,-0.127388535,n1,0.81375
11376,-0.127388535,n1,0.81375
11377,-0.25477707,n1,0.81375
11378,0,n1,0.81375
11379,-0.127388535,n1,0.81375
11380,0,n1,0.81375
11381,-0.891719745,n1,0.81375
11382,-0.127388535,n1,0.81375
11383,0,n1,0.81375
11384,-0.382165605,n1,0.81375
11385,0,n1,0.81375
11386,0,n1,0.81375
11387,-0.25477707,n1,0.81375
11388,-0.636942675,n1,0.81375
11389,-0.382165605,n1,0.81375
11390,-0.127388535,n1,0.81375
11391,-0.382165605,n1,0.81375
11392,-0.127388535,n1,0.81375
11393,0,n1,0.81375
11394,0,n1,0.81375
11395,0,n1,0.81375
11396,-0.127388535,n1,0.81375
11397,-0.25477707,n1,0.81375
11398,-0.50955414,n1,0.81375
11399,-0.127388535,n1,0.81375
11400,-3.821656051,n1,0.81375
11401,-3.184713376,n1,0.81375
11402,0,n1,0.81375
11403,-0.25477707,n1,0.81375
11404,-0.25477707,n1,0.81375
11405,0,n1,0.81375
11406,-0.127388535,n1,0.81375
11407,0,n1,0.81375
11408,-0.891719745,n1,0.81375
11409,-0.127388535,n1,0.81375
11410,-0.25477707,n1,0.81375
11411,-0.382165605,n1,0.81375
11412,-0.127388535,n1,0.81375
11413,-0.127388535,n1,0.81375
11414,0,n1,0.81375
11415,-0.127388535,n1,0.81375
11416,0,n1,0.81375
11417,0,n1,0.81375
11418,0,n1,0.81375
11419,0,n1,0.81375
11420,-0.636942675,n1,0.81375
11421,0,n1,0.81375
11422,0,n1,0.81375
11423,-0.127388535,n1,0.81375
11424,-1.01910828,n1,0.81375
11425,-0.382165605,n1,0.81375
11426,0,n1,0.81375
11427,0,n1,0.81375
11428,0,n1,0.81375
11429,0,n1,0.81375
11430,-0.127388535,n1,0.81375
11431,1.910828026,n1,0.81375
11432,1.910828026,n1,0.81375
11433,1.783439491,n1,0.81375
11434,1.401273886,n1,0.81375
11435,1.910828026,n1,0.81375
11436,1.910828026,n1,0.81375
11437,1.910828026,n1,0.81375
11438,1.528662421,n1,0.81375
11439,1.910828026,n1,0.81375
11440,1.401273886,n1,0.81375
11441,1.910828026,n1,0.81375
11442,1.910828026,n1,0.81375
11443,1.910828026,n1,0.81375
11444,1.910828026,n1,0.81375
11445,1.910828026,n1,0.81375
11446,0.764331211,n1,0.81375
11447,1.528662421,n1,0.81375
11448,1.910828026,n1,0.81375
11449,1.783439491,n1,0.81375
11450,1.528662421,n1,0.81375
11451,1.401273886,n1,0.81375
11452,1.910828026,n1,0.81375
11453,1.656050956,n1,0.81375
11454,1.910828026,n1,0.81375
11455,1.910828026,n1,0.81375
11456,1.910828026,n1,0.81375
11457,1.783439491,n1,0.81375
11458,1.910828026,n1,0.81375
11459,1.783439491,n1,0.81375
11460,1.783439491,n1,0.81375
11461,1.910828026,n1,0.81375
11462,1.656050956,n1,0.81375
11463,1.910828026,n1,0.81375
11464,1.401273886,n1,0.81375
11465,1.783439491,n1,0.81375
11466,1.783439491,n1,0.81375
11467,1.656050956,n1,0.81375
11468,1.910828026,n1,0.81375
11469,1.783439491,n1,0.81375
11470,1.910828026,n1,0.81375
11471,1.019108281,n1,0.81375
11472,1.783439491,n1,0.81375
11473,1.910828026,n1,0.81375
11474,1.528662421,n1,0.81375
11475,1.910828026,n1,0.81375
11476,1.910828026,n1,0.81375
11477,1.656050956,n1,0.81375
11478,1.273885351,n1,0.81375
11479,1.528662421,n1,0.81375
11480,1.783439491,n1,0.81375
11481,1.528662421,n1,0.81375
11482,1.783439491,n1,0.81375
11483,1.910828026,n1,0.81375
11484,1.910828026,n1,0.81375
11485,1.910828026,n1,0.81375
11486,1.783439491,n1,0.81375
11487,1.656050956,n1,0.81375
11488,1.401273886,n1,0.81375
11489,1.783439491,n1,0.81375
11490,-1.910828025,n1,0.81375
11491,-1.27388535,n1,0.81375
11492,1.910828026,n1,0.81375
11493,1.656050956,n1,0.81375
11494,1.656050956,n1,0.81375
11495,1.910828026,n1,0.81375
11496,1.783439491,n1,0.81375
11497,1.910828026,n1,0.81375
11498,1.019108281,n1,0.81375
11499,1.783439491,n1,0.81375
11500,1.656050956,n1,0.81375
11501,1.528662421,n1,0.81375
11502,1.783439491,n1,0.81375
11503,1.783439491,n1,0.81375
11504,1.910828026,n1,0.81375
11505,1.783439491,n1,0.81375
11506,1.910828026,n1,0.81375
11507,1.910828026,n1,0.81375
11508,1.910828026,n1,0.81375
11509,1.910828026,n1,0.81375
11510,1.273885351,n1,0.81375
11511,1.910828026,n1,0.81375
11512,1.910828026,n1,0.81375
11513,1.783439491,n1,0.81375
11514,0.891719746,n1,0.81375
11515,1.528662421,n1,0.81375
11516,1.910828026,n1,0.81375
11517,1.910828026,n1,0.81375
11518,1.910828026,n1,0.81375
11519,1.910828026,n1,0.81375
11520,1.783439491,n1,0.81375
11521,0.76433121,n1,0.81375
11522,0.76433121,n1,0.81375
11523,0.636942675,n1,0.81375
11524,0.25477707,n1,0.81375
11525,0.76433121,n1,0.81375
11526,0.76433121,n1,0.81375
11527,0.76433121,n1,0.81375
11528,0.382165605,n1,0.81375
11529,0.76433121,n1,0.81375
11530,0.25477707,n1,0.81375
11531,0.76433121,n1,0.81375
11532,0.76433121,n1,0.81375
11533,0.76433121,n1,0.81375
11534,0.76433121,n1,0.81375
11535,0.76433121,n1,0.81375
11536,-0.382165605,n1,0.81375
11537,0.382165605,n1,0.81375
11538,0.76433121,n1,0.81375
11539,0.636942675,n1,0.81375
11540,0.382165605,n1,0.81375
11541,0.25477707,n1,0.81375
11542,0.76433121,n1,0.81375
11543,0.50955414,n1,0.81375
11544,0.76433121,n1,0.81375
11545,0.76433121,n1,0.81375
11546,0.76433121,n1,0.81375
11547,0.636942675,n1,0.81375
11548,0.76433121,n1,0.81375
11549,0.636942675,n1,0.81375
11550,0.636942675,n1,0.81375
11551,0.76433121,n1,0.81375
11552,0.50955414,n1,0.81375
11553,0.76433121,n1,0.81375
11554,0.25477707,n1,0.81375
11555,0.636942675,n1,0.81375
11556,0.636942675,n1,0.81375
11557,0.50955414,n1,0.81375
11558,0.76433121,n1,0.81375
